label,id,base_id,sources,names,categories,confidence,websites,socials,emails,phones,brand,addresses,base_sources,base_names,base_categories,base_confidence,base_websites,base_socials,base_emails,base_phones,base_brand,base_addresses
0.0,08fa8a078c845a3403975558b5a5378d,5a7c84f90123584cf9ec2fa5,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1719206741666733"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9908651262761956}]","{""primary"":""Consultório Dra Carla Cristina Carvalho""}","{""primary"":""obstetrician_and_gynecologist"",""alternate"":[""hospital"",""prenatal_perinatal_care""]}",0.9908651262761956,"[""http://www.instagram.com/dracarlago/""]","[""https://www.facebook.com/1719206741666733""]",,"[""+552132682000""]",,"[{""freeform"":""Rua Visconde de Pirajá, 142"",""locality"":""Rio de Janeiro"",""postcode"":""22410-000"",""region"":""RJ"",""country"":""BR""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5a7c84f90123584cf9ec2fa5"",""update_time"":""2021-08-16T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Consultório Dra. Monica Gadelha"",""common"":{},""rules"":[]}","{""primary"":""Health and Medicine > Physician > Doctor's Office"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""Consultório Dra. Monica Gadelha"",""common"":{},""rules"":[]}}","[{""freeform"":""Fórum Ipanema"",""locality"":""Rio de Janeiro"",""region"":""RJ"",""country"":""BR"",""postcode"":""22410-906""}]"
1.0,08f44a912c6344da0349baa53689eb86,604c4326edf9bd69aed9bcc6,"[{""property"":"""",""dataset"":""meta"",""record_id"":""101489398694463"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9467515923566879},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""844424933615617"",""update_time"":""2022-07-13T02:44:05.267Z"",""confidence"":0.77}]","{""primary"":""Bitcoin Depot""}","{""primary"":""atms"",""alternate"":[""currency_exchange""]}",0.9877528662420382,"[""https://www.bitcoindepot.com/""]","[""https://www.facebook.com/101489398694463""]",,"[""+16784359604""]","{""names"":{""primary"":""Bitcoin Depot""}}","[{""freeform"":""3915 W Vine St"",""locality"":""Kissimmee"",""postcode"":""34741-4652"",""region"":""FL"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""604c4326edf9bd69aed9bcc6"",""update_time"":""2023-12-21T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Bitcoin Depot ATM"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",1.0,"[""https://www.bitcoindepot.com""]","[null,""https://www.facebook.com/101489398694463"",null]","[""support@bitcoindepot.com""]","[""(678) 435-9604""]","{""wikidata"":"""",""names"":{""primary"":""Bitcoin Depot ATM"",""common"":{},""rules"":[]}}","[{""freeform"":""3915 W Vine St"",""locality"":""Kissimmee"",""region"":""FL"",""country"":""US"",""postcode"":""34741""}]"
0.0,08f2830950ba3599032ef1bc2fae65f2,4d96c2f2daec224b35981f3e,"[{""property"":"""",""dataset"":""meta"",""record_id"":""679101578886005"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","{""primary"":""Mission St/Lowell St, SF""}","{""primary"":""veterinarian"",""alternate"":[""american_restaurant"",""religious_organization""]}",0.48103896103896104,,"[""https://www.facebook.com/679101578886005""]",,,,"[{""locality"":""San Francisco"",""region"":""CA"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4d96c2f2daec224b35981f3e"",""update_time"":""2024-10-11T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Mission Inn, SF"",""common"":{},""rules"":[]}","{""primary"":""Travel and Transportation > Lodging > Motel"",""alternate"":[]}",1.0,"[""http://www.sfmissioninn.com""]","[null,null,null]","[""sfinns@aol.com""]","[""(415) 584-5020""]","{""wikidata"":"""",""names"":{""primary"":""Mission Inn, SF"",""common"":{},""rules"":[]}}","[{""freeform"":""5630 Mission St"",""locality"":""San Francisco"",""region"":""CA"",""country"":""US"",""postcode"":""94112""}]"
1.0,08f1fa19882dc90203f8a84197143081,4b9a7ebcf964a5209dba35e3,"[{""property"":"""",""dataset"":""meta"",""record_id"":""1595870910498912"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""1407374890777110"",""update_time"":""2024-12-31T03:06:51.040Z"",""confidence"":0.77}]","{""primary"":""McDonald's""}","{""primary"":""fast_food_restaurant"",""alternate"":[""burger_restaurant"",""restaurant""]}",0.9962614185921548,"[""https://www.mcdonalds.de/restaurant?id=0964""]","[""https://www.facebook.com/1595870910498912""]",,"[""+492216403148""]","{""names"":{""primary"":""McDonald's""}}","[{""freeform"":""Mülheimer Zubringer 142"",""locality"":""Köln"",""postcode"":""51063"",""country"":""DE""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4b9a7ebcf964a5209dba35e3"",""update_time"":""2024-10-29T00:00:00.000"",""confidence"":1.0}]","{""primary"":""McDonald's"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Restaurant > Fast Food Restaurant"",""alternate"":[]}",1.0,"[""http://www.mcdonalds.de""]","[""https://www.twitter.com/mcdonaldsdenews"",""https://www.facebook.com/296270482587"",""https://www.instagram.com/mcdonaldsde""]",[null],"[""04922 16403148""]","{""wikidata"":"""",""names"":{""primary"":""McDonald's"",""common"":{},""rules"":[]}}","[{""freeform"":""Clevischer Ring 1"",""locality"":""Köln"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""51063""}]"
0.0,08f499584aa4347603bb1b03094a73af,57d17d37498e896e0d0e3bdf,"[{""property"":"""",""dataset"":""meta"",""record_id"":""547425985618274"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.2009132420091324}]","{""primary"":""Tamalli""}","{""primary"":""mexican_restaurant"",""alternate"":[""texmex_restaurant""]}",0.2009132420091324,"[""http://www.tamalli.com/""]","[""https://www.facebook.com/547425985618274""]",,"[""+525556613716""]",,"[{""country"":""MX""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""57d17d37498e896e0d0e3bdf"",""update_time"":""2020-11-25T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Tamales de la esquina"",""common"":{},""rules"":[]}","{""primary"":""Dining and Drinking > Food Stand"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""Tamales de la esquina"",""common"":{},""rules"":[]}}","[{""country"":""MX""}]"
1.0,08f1faeb9cc4ba1203638ba5e205c186,5eb1bb5737938c0008d119b3,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1407374887608303"",""update_time"":""2024-09-09T16:29:12.720Z"",""confidence"":0.77}]","{""primary"":""Debeka""}","{""primary"":""bank_credit_union""}",0.77,"[""https://www.debeka.de/""]",,,"[""0619573433""]",,"[{""freeform"":""Weberstr. 4"",""locality"":""Kelkheim (Taunus)"",""postcode"":""65779"",""region"":""Hesse"",""country"":""DE""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5eb1bb5737938c0008d119b3"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Debeka Servicebüro Kelkheim"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Financial Service"",""alternate"":[""Business and Professional Services > Legal Service"",""Business and Professional Services > Financial Service > Banking and Finance > Bank""]}",1.0,"[""https://www.debeka.de/index.html""]","[null,null,null]",[null],"[""04961 9573433""]","{""wikidata"":"""",""names"":{""primary"":""Debeka Servicebüro Kelkheim"",""common"":{},""rules"":[]}}","[{""freeform"":""Weberstr. 4"",""locality"":""Kelkheim (Taunus)"",""region"":""Hessen"",""country"":""DE"",""postcode"":""65779""}]"
0.0,08f2b89010a9230203a0e881c48c9dbe,4e52fedf14be4dacf1369957,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""562949964839130"",""update_time"":""2024-12-26T21:33:49.230Z"",""confidence"":0.77}]","{""primary"":""Citizens ATM""}","{""primary"":""atms""}",0.77,"[""https://www.citizensbank.com/search/answers.aspx?query=ATM&referrerPageUrl=https%3A%2F%2Flocations.citizensbank.com%2F&tabOrder=.%2Findex.html%2Clocations%2CFAQ%2Chelp_articles%2Cinvestors_bank_resources%2Chsbc_resources%2Cproducts&facetFilters=%7B%7D&filters=%7B%7D&verticalUrl=locations.html""]",,,"[""""]",,"[{""freeform"":""2444 Western Ave"",""locality"":""Guilderland"",""postcode"":""12009"",""region"":""NY"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4e52fedf14be4dacf1369957"",""update_time"":""2024-10-12T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Citizens Bank"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > Bank"",""alternate"":[]}",1.0,"[""http://www.citizensbank.com""]","[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""Citizens Bank"",""common"":{},""rules"":[]}}","[{""freeform"":""2444 Western Ave"",""locality"":""Guilderland"",""region"":""NY"",""country"":""US"",""postcode"":""12084""}]"
1.0,08fbe1daebce570503c76a863c14954d,5729ae51cd10c12a3fb49aea,"[{""property"":"""",""dataset"":""meta"",""record_id"":""319611801531138"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Back to Balance""}","{""primary"":""health_and_medical"",""alternate"":[""medical_service_organizations"",""naturopathic_holistic""]}",0.9645127118644068,"[""http://backtobalance.health/""]","[""https://www.facebook.com/319611801531138""]",,"[""+61249633233""]",,"[{""freeform"":""482 Glebe Rd"",""locality"":""Newcastle"",""postcode"":""2289"",""region"":""NSW"",""country"":""AU""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5729ae51cd10c12a3fb49aea"",""update_time"":""2024-06-07T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Back to Balance"",""common"":{},""rules"":[]}","{""primary"":""Health and Medicine > Alternative Medicine Clinic"",""alternate"":[]}",1.0,"[""http://backtobalancehealthcentre.com.au/about.php""]","[null,null,null]",[null],"[""(02) 4963 3233""]","{""wikidata"":"""",""names"":{""primary"":""Back to Balance"",""common"":{},""rules"":[]}}","[{""freeform"":""482 Globe Rd"",""locality"":""Adamstown"",""region"":""Nsw"",""country"":""AU""}]"
1.0,08f2661b3146010a034c780796f6e9cd,50772de4e4b0e6ae4f467894,"[{""property"":"""",""dataset"":""meta"",""record_id"":""348189538651531"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""The UPS Store 6285""}","{""primary"":""freight_and_cargo_service"",""alternate"":[""printing_services"",""packing_supply""]}",0.9837452982267598,"[""https://locations.theupsstore.com/in/indianapolis/1389-w-86th-st?utm_source=Yext&utm_medium=organic&utm_campaign=Listings""]","[""https://www.facebook.com/348189538651531""]",,"[""+13172575660""]","{""names"":{""primary"":""The UPS Store""}}","[{""freeform"":""1389 W 86th St"",""locality"":""Indianapolis"",""postcode"":""46260-2101"",""region"":""IN"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""50772de4e4b0e6ae4f467894"",""update_time"":""2024-11-14T00:00:00.000"",""confidence"":1.0}]","{""primary"":""The UPS Store"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Shipping, Freight, and Material Transportation Service"",""alternate"":[""Retail > Print Store""]}",1.0,"[""https://locations.theupsstore.com/in/indianapolis/1389-w-86th-st""]","[""https://www.twitter.com/theupsstore"",""https://www.facebook.com/348189538651531"",null]","[""store6285@theupsstore.com""]","[""(317) 257-5660""]","{""wikidata"":"""",""names"":{""primary"":""The UPS Store"",""common"":{},""rules"":[]}}","[{""freeform"":""1389 W 86th St"",""locality"":""Indianapolis"",""region"":""IN"",""country"":""US"",""postcode"":""46260""}]"
1.0,08f396ed6cb5e4a403334ea98bedb590,e7be78533d614761f2bbf5cd,"[{""property"":"""",""dataset"":""meta"",""record_id"":""346086805485660"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Palmyra Beauté - Institut de beauté Agde""}","{""primary"":""beauty_salon"",""alternate"":[""beauty_and_spa"",""hotel""]}",0.9837452982267598,"[""http://www.palmyra-beaute.fr/""]","[""https://www.facebook.com/346086805485660""]",,"[""+33467010674""]",,"[{""freeform"":""4 Avenue des Alizés"",""locality"":""Agde"",""postcode"":""34300"",""country"":""FR""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""e7be78533d614761f2bbf5cd"",""update_time"":""2024-07-03T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Palmyra Beaute"",""common"":{},""rules"":[]}","{""primary"":""Business and Professional Services > Health and Beauty Service"",""alternate"":[]}",1.0,"[""http://evanescence-agde.site-solocal.com""]","[null,null,null]",[null],"[""04 67 01 06 74""]","{""wikidata"":"""",""names"":{""primary"":""Palmyra Beaute"",""common"":{},""rules"":[]}}","[{""freeform"":""avenue Alizés"",""locality"":""Le Cap d'Agde"",""region"":""Hérault"",""country"":""FR"",""postcode"":""34300""}]"
1.0,08f4995b8b14a09003421c303ebeea28,4eaedd324690615f2730ed1b,"[{""property"":"""",""dataset"":""meta"",""record_id"":""115131333721771"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""Servicio Condesa de Zacatecas""}","{""primary"":""gas_station"",""alternate"":[""energy_company""]}",0.6214335421016005,"[""http://serviciocondesa.com.mx/""]","[""https://www.facebook.com/115131333721771""]",,"[""+525553885883""]",,"[{""freeform"":""Avenida Santa Rosa 3"",""locality"":""Tlalnepantla de Baz"",""postcode"":""54160"",""country"":""MX""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4eaedd324690615f2730ed1b"",""update_time"":""2023-09-13T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Servicio Condesa de Zacatecas Est. 13915"",""common"":{},""rules"":[]}","{""primary"":""Travel and Transportation > Fuel Station"",""alternate"":[]}",1.0,[null],"[null,""https://www.facebook.com/115131333721771"",null]",[null],"[""55 5388 5758""]","{""wikidata"":"""",""names"":{""primary"":""Servicio Condesa de Zacatecas Est. 13915"",""common"":{},""rules"":[]}}","[{""freeform"":""Av. Santa Rosa 1"",""locality"":""Tlalnepantla"",""region"":""Mexico"",""country"":""MX"",""postcode"":""54160""}]"
0.0,08f4446ac371b359035bf2fbb10f9268,596a610f31fd14352f4ec9bc,"[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1407374885299140"",""update_time"":""2023-01-25T03:48:00.217Z"",""confidence"":0.77}]","{""primary"":""Our Lady of the Lake Physician Group Psychology""}","{""primary"":""psychologist"",""alternate"":[""health_and_medical""]}",0.77,"[""https://fmolhs.org/location/our-lady-of-the-lake-physician-group-psychology""]",,,"[""2257432022""]",,"[{""freeform"":""1014 Saint Clair Blvd Ste. 1010"",""locality"":""Gonzales"",""postcode"":""70737"",""region"":""LA"",""country"":""US""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""596a610f31fd14352f4ec9bc"",""update_time"":""2020-11-25T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Our Lady of the Lake Physician Group Ascension"",""common"":{},""rules"":[]}","{""primary"":""Health and Medicine > Physician > Doctor's Office"",""alternate"":[]}",1.0,"[""https://ololrmc.com/location/st-elizabeth-medical-plaza-i""]","[null,null,null]",[null],"[""(225) 765-5500""]","{""wikidata"":"""",""names"":{""primary"":""Our Lady of the Lake Physician Group Ascension"",""common"":{},""rules"":[]}}","[{""freeform"":""2647 S Saint Elizabeth Blvd"",""locality"":""Gonzales"",""region"":""LA"",""country"":""US"",""postcode"":""70737""}]"
1.0,08f2f5bd9549254003d5e51fba8a069e,4fa858bee4b07e18478a0dfc,"[{""property"":"""",""dataset"":""meta"",""record_id"":""413010649075389"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","{""primary"":""玉川高校前""}","{""primary"":""bus_station"",""alternate"":[""transportation""]}",0.48103896103896104,,"[""https://www.facebook.com/413010649075389""]",,,,"[{""freeform"":""玉川1-20/ 野毛3-23"",""locality"":""Setagaya-ku"",""postcode"":""158-0094"",""region"":""13"",""country"":""JP""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4fa858bee4b07e18478a0dfc"",""update_time"":""2020-11-26T00:00:00.000"",""confidence"":1.0}]","{""primary"":""玉川高校前 バス停"",""common"":{},""rules"":[]}","{""primary"":""Travel and Transportation > Transport Hub > Bus Stop"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""玉川高校前 バス停"",""common"":{},""rules"":[]}}","[{""freeform"":""玉川1-20/ 野毛3-23"",""locality"":""世田谷区"",""region"":""東京都"",""country"":""JP""}]"
0.0,08f1f8c9a66c452303a8ddf0b80b2d19,59860caef5e9d71716581562,"[{""property"":"""",""dataset"":""meta"",""record_id"":""161359810552356"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598}]","{""primary"":""Parkhaushalle""}","{""primary"":""parking"",""alternate"":[""topic_concert_venue"",""arts_and_entertainment""]}",0.9837452982267598,"[""http://parkhausgoeppingen.placeweb.site""]","[""https://www.facebook.com/161359810552356""]",,"[""+49716196591512""]",,"[{""freeform"":""Bahnhofstraße 25"",""locality"":""Göppingen"",""postcode"":""73033"",""country"":""DE""}]","[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""59860caef5e9d71716581562"",""update_time"":""2024-02-28T00:00:00.000"",""confidence"":1.0}]","{""primary"":""Parkhaus Schillerplatz"",""common"":{},""rules"":[]}","{""primary"":""Travel and Transportation > Parking"",""alternate"":[]}",1.0,[null],"[null,null,null]",[null],[null],"{""wikidata"":"""",""names"":{""primary"":""Parkhaus Schillerplatz"",""common"":{},""rules"":[]}}","[{""freeform"":""Schillerplatz 8"",""locality"":""Göppingen"",""region"":""Baden-Württemberg"",""country"":""DE"",""postcode"":""73033""}]"
